32	1770	45765	63010	21085
32	1790	920	914	543
32	1810	2068	2241	1156
32	1830	1222	1314	1421
32	1850	1471	1585	1248
32	1870	800	802	254
32	1890	1662	1726	721
32	1910	8052	8537	4316
32	1930	2750	2860	1211
32	1950	1018	1070	875
32	1970	1950	2123	1167
32	1990	586	574	299
32	2010	1867	1886	1859
32	2030	930	901	414
32	2050	2844	3051	2265
32	2070	1061	1166	1088
32	2090	50519	61694	21034
51	10	4334	5443	2409
51	30	4231	4963	2356
51	50	4251	5722	1812
51	70	2055	2710	1432
51	90	9343	12107	5419
51	110	2694	3561	1476
51	130	9594	11696	4186
51	150	18541	23960	4750
51	170	5614	7181	2629
51	190	13368	18781	7572
51	210	7131	9585	3715
51	230	2235	2721	1195
51	250	5145	5936	1713
51	270	4791	5622	2466
51	290	15551	19668	3258
51	310	3297	4011	1670
51	330	3495	4406	2498
51	350	8161	11955	4955
51	370	24927	32665	10783
51	390	1410	1703	978
51	410	2785	3329	1296
51	430	7392	8957	3108
51	450	4164	4927	2138
51	470	20795	31323	6837
51	490	8490	11364	3688
51	510	7321	8284	2318
51	530	2528	3246	1396
51	550	2552	3078	1620
51	570	1780	2284	1226
51	590	26375	32469	11201
51	610	3098	3532	1412
51	630	2084	2352	807
51	650	4375	5319	2010
51	670	59427	105424	22312
51	690	3481	4420	1907
51	710	13967	16605	5024
51	730	11941	17620	5306
51	750	2322	2642	1686
51	770	1678	1991	675
51	790	3094	4191	1790
51	810	4998	5841	1822
51	830	8961	11602	6111
51	850	6149	7411	3048
51	870	2679	3564	1857
51	890	10517	13369	4465
51	910	2546	2970	814
51	930	29836	38688	6942
51	950	11690	13513	4741
51	970	4778	5734	2525
51	990	4288	5233	2270
51	1010	12639	16560	5473
51	1030	3635	4664	1819
51	1050	1401	1840	1161
51	1070	13286	16989	6800
51	1090	3832	4338	1578
51	1110	181635	263715	89452
51	1130	9464	13078	2661
51	1150	7160	8848	2728
51	1170	43104	57767	16284
51	1190	5937	7027	1878
51	1210	9510	10866	3861
51	1230	3230	4055	1875
51	1250	13349	16815	4956
51	1270	4406	5042	1817
51	1290	2275	2629	1066
51	1310	4558	5400	1270
51	1330	8574	10220	3160
51	1350	4022	4718	1760
51	1370	5941	7236	2843
51	1390	2312	3345	1399
51	1410	7074	8565	3681
51	1430	1231	2729	1171
51	1450	16994	22764	10204
