"State","State_Code","County_Name","County_Code","CountyID"
"NE",31,"Dodge",53,1680
"NE",31,"Douglas",55,1681
"NE",31,"Dundy",57,1682
"NE",31,"Fillmore",59,1683
"NE",31,"Franklin",61,1684
"NE",31,"Frontier",63,1685
"NE",31,"Furnas",65,1686
"NE",31,"Gage",67,1687
"NE",31,"Garden",69,1688
"NE",31,"Garfield",71,1689
"NE",31,"Gosper",73,1690
"NE",31,"Grant",75,1691
"NE",31,"Greeley",77,1692
"NE",31,"Hall",79,1693
"NE",31,"Hamilton",81,1694
"NE",31,"Harlan",83,1695
"NE",31,"Hayes",85,1696
"NE",31,"Hitchcock",87,1697
"NE",31,"Holt",89,1698
"NE",31,"Hooker",91,1699
"NE",31,"Howard",93,1700
"NE",31,"Jefferson",95,1701
"NE",31,"Johnson",97,1702
"NE",31,"Kearney",99,1703
"NE",31,"Keith",101,1704
"NE",31,"Keya Paha",103,1705
"NE",31,"Kimball",105,1706
"NE",31,"Knox",107,1707
"NE",31,"Lancaster",109,1708
"NE",31,"Lincoln",111,1709
"NE",31,"Logan",113,1710
"NE",31,"Loup",115,1711
"NE",31,"Mcpherson",117,1712
"NE",31,"Madison",119,1713
"NE",31,"Merrick",121,1714
"NE",31,"Morrill",123,1715
"NE",31,"Nance",125,1716
"NE",31,"Nemaha",127,1717
"NE",31,"Nuckolls",129,1718
"NE",31,"Otoe",131,1719
"NE",31,"Pawnee",133,1720
"NE",31,"Perkins",135,1721
"NE",31,"Phelps",137,1722
"NE",31,"Pierce",139,1723
"NE",31,"Platte",141,1724
"NE",31,"Polk",143,1725
"NE",31,"Red Willow",145,1726
"NE",31,"Richardson",147,1727
"NE",31,"Rock",149,1728
"NE",31,"Saline",151,1729
"NE",31,"Sarpy",153,1730
"NE",31,"Saunders",155,1731
"NE",31,"Scotts Bluff",157,1732
"NE",31,"Seward",159,1733
"NE",31,"Sheridan",161,1734
"NE",31,"Sherman",163,1735
"NE",31,"Sioux",165,1736
"NE",31,"Stanton",167,1737
"NE",31,"Thayer",169,1738
"NE",31,"Thomas",171,1739
"NE",31,"Thurston",173,1740
"NE",31,"Valley",175,1741
"NE",31,"Washington",177,1742
"NE",31,"Wayne",179,1743
"NE",31,"Webster",181,1744
"NE",31,"Wheeler",183,1745
"NE",31,"York",185,1746
"NV",32,"Churchill",1,1747
"NV",32,"Clark",3,1748
"NV",32,"Douglas",5,1749
"NV",32,"Elko",7,1750
"NV",32,"Esmeralda",9,1751
"NV",32,"Eureka",11,1752
"NV",32,"Humboldt",13,1753
"NV",32,"Lander",15,1754
"NV",32,"Lincoln",17,1755
"NV",32,"Lyon",19,1756
"NV",32,"Mineral",21,1757
"NV",32,"Nye",23,1758
"NV",32,"Pershing",27,1759
"NV",32,"Storey",29,1760
"NV",32,"Washoe",31,1761
"NV",32,"White Pine",33,1762
"NV",32,"Carson City",510,1763
"NH",33,"Belknap",1,1764
"NH",33,"Carroll",3,1765
"NH",33,"Cheshire",5,1766
"NH",33,"Coos",7,1767
"NH",33,"Grafton",9,1768
"NH",33,"Hillsborough",11,1769
"NH",33,"Merrimack",13,1770
"NH",33,"Rockingham",15,1771
"NH",33,"Strafford",17,1772
"NH",33,"Sullivan",19,1773
"NJ",34,"Atlantic",1,1774
"NJ",34,"Bergen",3,1775
"NJ",34,"Burlington",5,1776
"NJ",34,"Camden",7,1777
"NJ",34,"Cape May",9,1778
"NJ",34,"Cumberland",11,1779
"NJ",34,"Essex",13,1780
"NJ",34,"Gloucester",15,1781
"NJ",34,"Hudson",17,1782
"NJ",34,"Hunterdon",19,1783
"NJ",34,"Mercer",21,1784
"NJ",34,"Middlesex",23,1785
"NJ",34,"Monmouth",25,1786
"NJ",34,"Morris",27,1787
"NJ",34,"Ocean",29,1788
"NJ",34,"Passaic",31,1789
"NJ",34,"Salem",33,1790
"NJ",34,"Somerset",35,1791
"NJ",34,"Sussex",37,1792
"NJ",34,"Union",39,1793
"NJ",34,"Warren",41,1794
"NM",35,"Bernalillo",1,1795
"NM",35,"Catron",3,1796
"NM",35,"Chaves",5,1797
"NM",35,"Cibola",6,1798
"NM",35,"Colfax",7,1799
"NM",35,"Curry",9,1800
"NM",35,"Debaca",11,1801
"NM",35,"Dona Ana",13,1802
"NM",35,"Eddy",15,1803
"NM",35,"Grant",17,1804
"NM",35,"Guadalupe",19,1805
"NM",35,"Harding",21,1806
"NM",35,"Hidalgo",23,1807
"NM",35,"Lea",25,1808
"NM",35,"Lincoln",27,1809
"NM",35,"Los Alamos",28,1810
"NM",35,"Luna",29,1811
"NM",35,"Mckinley",31,1812
"NM",35,"Mora",33,1813
"NM",35,"Otero",35,1814
"NM",35,"Quay",37,1815
"NM",35,"Rio Arriba",39,1816
"NM",35,"Roosevelt",41,1817
"NM",35,"Sandoval",43,1818
"NM",35,"San Juan",45,1819
"NM",35,"San Miguel",47,1820
"NM",35,"Santa Fe",49,1821
"NM",35,"Sierra",51,1822
"NM",35,"Socorro",53,1823
"NM",35,"Taos",55,1824
"NM",35,"Torrance",57,1825
"NM",35,"Union",59,1826
"NM",35,"Valencia",61,1827
"NY",36,"Albany",1,1828
"NY",36,"Allegany",3,1829
"NY",36,"Bronx",5,1830
"NY",36,"Broome",7,1831
"NY",36,"Cattaraugus",9,1832
"NY",36,"Cayuga",11,1833
"NY",36,"Chautauqua",13,1834
"NY",36,"Chemung",15,1835
"NY",36,"Chenango",17,1836
"NY",36,"Clinton",19,1837
"NY",36,"Columbia",21,1838
"NY",36,"Cortland",23,1839
"NY",36,"Delaware",25,1840
"NY",36,"Dutchess",27,1841
"NY",36,"Erie",29,1842
"NY",36,"Essex",31,1843
"NY",36,"Franklin",33,1844
"NY",36,"Fulton",35,1845
"NY",36,"Genesee",37,1846
"NY",36,"Greene",39,1847
"NY",36,"Hamilton",41,1848
"NY",36,"Herkimer",43,1849
"NY",36,"Jefferson",45,1850
"NY",36,"Kings",47,1851
"NY",36,"Lewis",49,1852
"NY",36,"Livingston",51,1853
"NY",36,"Madison",53,1854
"NY",36,"Monroe",55,1855
"NY",36,"Montgomery",57,1856
"NY",36,"Nassau",59,1857
"NY",36,"New York",61,1858
"NY",36,"Niagara",63,1859
"NY",36,"Oneida",65,1860
"NY",36,"Onondaga",67,1861
"NY",36,"Ontario",69,1862
"NY",36,"Orange",71,1863
"NY",36,"Orleans",73,1864
"NY",36,"Oswego",75,1865
"NY",36,"Otsego",77,1866
"NY",36,"Putnam",79,1867
"NY",36,"Queens",81,1868
"NY",36,"Rensselaer",83,1869
"NY",36,"Richmond",85,1870
"NY",36,"Rockland",87,1871
"NY",36,"St. Lawrence",89,1872
"NY",36,"Saratoga",91,1873
"NY",36,"Schenectady",93,1874
"NY",36,"Schoharie",95,1875
"NY",36,"Schuyler",97,1876
"NY",36,"Seneca",99,1877
"NY",36,"Steuben",101,1878
"NY",36,"Suffolk",103,1879
"NY",36,"Sullivan",105,1880
"NY",36,"Tioga",107,1881
"NY",36,"Tompkins",109,1882
"NY",36,"Ulster",111,1883
"NY",36,"Warren",113,1884
"NY",36,"Washington",115,1885
"NY",36,"Wayne",117,1886
"NY",36,"Westchester",119,1887
"NY",36,"Wyoming",121,1888
"NY",36,"Yates",123,1889
"NC",37,"Alamance",1,1890
"NC",37,"Alexander",3,1891
"NC",37,"Alleghany",5,1892
"NC",37,"Anson",7,1893
"NC",37,"Ashe",9,1894
"NC",37,"Avery",11,1895
"NC",37,"Beaufort",13,1896
"NC",37,"Bertie",15,1897
"NC",37,"Bladen",17,1898
"NC",37,"Brunswick",19,1899
"NC",37,"Buncombe",21,1900
"NC",37,"Burke",23,1901
"NC",37,"Cabarrus",25,1902
"NC",37,"Caldwell",27,1903
"NC",37,"Camden",29,1904
"NC",37,"Carteret",31,1905
"NC",37,"Caswell",33,1906
"NC",37,"Catawba",35,1907
"NC",37,"Chatham",37,1908
"NC",37,"Cherokee",39,1909
"NC",37,"Chowan",41,1910
"NC",37,"Clay",43,1911
"NC",37,"Cleveland",45,1912
"NC",37,"Columbus",47,1913
"NC",37,"Craven",49,1914
"NC",37,"Cumberland",51,1915
"NC",37,"Currituck",53,1916
"NC",37,"Dare",55,1917
"NC",37,"Davidson",57,1918
"NC",37,"Davie",59,1919
"NC",37,"Duplin",61,1920
"NC",37,"Durham",63,1921
"NC",37,"Edgecombe",65,1922
"NC",37,"Forsyth",67,1923
"NC",37,"Franklin",69,1924
"NC",37,"Gaston",71,1925
"NC",37,"Gates",73,1926
"NC",37,"Graham",75,1927
"NC",37,"Granville",77,1928
"NC",37,"Greene",79,1929
"NC",37,"Guilford",81,1930
"NC",37,"Halifax",83,1931
"NC",37,"Harnett",85,1932
"NC",37,"Haywood",87,1933
"NC",37,"Henderson",89,1934
"NC",37,"Hertford",91,1935
"NC",37,"Hoke",93,1936
"NC",37,"Hyde",95,1937
"NC",37,"Iredell",97,1938
"NC",37,"Jackson",99,1939
"NC",37,"Johnston",101,1940
"NC",37,"Jones",103,1941
"NC",37,"Lee",105,1942
"NC",37,"Lenoir",107,1943
"NC",37,"Lincoln",109,1944
"NC",37,"Mcdowell",111,1945
"NC",37,"Macon",113,1946
"NC",37,"Madison",115,1947
"NC",37,"Martin",117,1948
"NC",37,"Mecklenburg",119,1949
"NC",37,"Mitchell",121,1950
"NC",37,"Montgomery",123,1951
"NC",37,"Moore",125,1952
"NC",37,"Nash",127,1953
"NC",37,"New Hanover",129,1954
"NC",37,"Northampton",131,1955
"NC",37,"Onslow",133,1956
"NC",37,"Orange",135,1957
"NC",37,"Pamlico",137,1958
"NC",37,"Pasquotank",139,1959
"NC",37,"Pender",141,1960
"NC",37,"Perquimans",143,1961
"NC",37,"Person",145,1962
"NC",37,"Pitt",147,1963
"NC",37,"Polk",149,1964
"NC",37,"Randolph",151,1965
"NC",37,"Richmond",153,1966
"NC",37,"Robeson",155,1967
"NC",37,"Rockingham",157,1968
"NC",37,"Rowan",159,1969
"NC",37,"Rutherford",161,1970
"NC",37,"Sampson",163,1971
"NC",37,"Scotland",165,1972
"NC",37,"Stanly",167,1973
"NC",37,"Stokes",169,1974
"NC",37,"Surry",171,1975
"NC",37,"Swain",173,1976
"NC",37,"Transylvania",175,1977
"NC",37,"Tyrrell",177,1978
"NC",37,"Union",179,1979
"NC",37,"Vance",181,1980
"NC",37,"Wake",183,1981
"NC",37,"Warren",185,1982
"NC",37,"Washington",187,1983
"NC",37,"Watauga",189,1984
"NC",37,"Wayne",191,1985
"NC",37,"Wilkes",193,1986
"NC",37,"Wilson",195,1987
"NC",37,"Yadkin",197,1988
"NC",37,"Yancey",199,1989
"ND",38,"Adams",1,1990
"ND",38,"Barnes",3,1991
"ND",38,"Benson",5,1992
"ND",38,"Billings",7,1993
"ND",38,"Bottineau",9,1994
"ND",38,"Bowman",11,1995
"ND",38,"Burke",13,1996
"ND",38,"Burleigh",15,1997
"ND",38,"Cass",17,1998
"ND",38,"Cavalier",19,1999
"ND",38,"Dickey",21,2000
"ND",38,"Divide",23,2001
"ND",38,"Dunn",25,2002
"ND",38,"Eddy",27,2003
"ND",38,"Emmons",29,2004
"ND",38,"Foster",31,2005
"ND",38,"Golden Valley",33,2006
"ND",38,"Grand Forks",35,2007
"ND",38,"Grant",37,2008
"ND",38,"Griggs",39,2009
"ND",38,"Hettinger",41,2010
"ND",38,"Kidder",43,2011
"ND",38,"Lamoure",45,2012
"ND",38,"Logan",47,2013
"ND",38,"Mchenry",49,2014
"ND",38,"Mcintosh",51,2015
"ND",38,"Mckenzie",53,2016
"ND",38,"Mclean",55,2017
"ND",38,"Mercer",57,2018
"ND",38,"Morton",59,2019
"ND",38,"Mountrail",61,2020
"ND",38,"Nelson",63,2021
"ND",38,"Oliver",65,2022
"ND",38,"Pembina",67,2023
"ND",38,"Pierce",69,2024
"ND",38,"Ramsey",71,2025
"ND",38,"Ransom",73,2026
"ND",38,"Renville",75,2027
"ND",38,"Richland",77,2028
"ND",38,"Rolette",79,2029
"ND",38,"Sargent",81,2030
"ND",38,"Sheridan",83,2031
"ND",38,"Sioux",85,2032
"ND",38,"Slope",87,2033
"ND",38,"Stark",89,2034
"ND",38,"Steele",91,2035
"ND",38,"Stutsman",93,2036
"ND",38,"Towner",95,2037
"ND",38,"Traill",97,2038
"ND",38,"Walsh",99,2039
"ND",38,"Ward",101,2040
"ND",38,"Wells",103,2041
"ND",38,"Williams",105,2042
"OH",39,"Adams",1,2043
"OH",39,"Allen",3,2044
"OH",39,"Ashland",5,2045
"OH",39,"Ashtabula",7,2046
"OH",39,"Athens",9,2047
"OH",39,"Auglaize",11,2048
"OH",39,"Belmont",13,2049
"OH",39,"Brown",15,2050
"OH",39,"Butler",17,2051
"OH",39,"Carroll",19,2052
"OH",39,"Champaign",21,2053
"OH",39,"Clark",23,2054
"OH",39,"Clermont",25,2055
